date,facility_id,facility_name,lga,state,latitude,longitude,antigen_type,current_stock_level,fridge_temperature_celsius,grid_status_operational,is_stockout
2026-08-28,13053858.0,Gumawa Health Post,Gabasawa,Kano,12.138907,8.862188,BCG,0,21.28,1,1
2026-08-28,13053858.0,Gumawa Health Post,Gabasawa,Kano,12.138907,8.862188,Penta,0,21.28,1,1
2026-08-28,13053858.0,Gumawa Health Post,Gabasawa,Kano,12.138907,8.862188,Measles,360,21.28,1,1
2026-08-29,13053858.0,Gumawa Health Post,Gabasawa,Kano,12.138907,8.862188,BCG,0,18.03,1,1
2026-08-29,13053858.0,Gumawa Health Post,Gabasawa,Kano,12.138907,8.862188,Penta,0,18.03,1,1
2026-08-29,13053858.0,Gumawa Health Post,Gabasawa,Kano,12.138907,8.862188,Measles,319,18.03,1,0
2026-08-05,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,232,15.79,1,0
2026-08-05,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,224,15.79,1,0
2026-08-05,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,227,15.79,1,0
2026-08-06,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,183,13.63,1,0
2026-08-06,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,169,13.63,1,0
2026-08-06,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,174,13.63,1,0
2026-08-10,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,151,21.44,1,0
2026-08-10,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,125,21.44,1,0
2026-08-10,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,133,21.44,1,0
2026-08-16,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,0,22.11,1,1
2026-08-16,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,80,22.11,1,0
2026-08-16,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,360,22.11,1,1
2026-08-19,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,360,20.9,1,1
2026-08-19,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,40,20.9,1,0
2026-08-19,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,314,20.9,1,0
2026-08-20,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,0,17.3,1,1
2026-08-20,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,0,17.3,1,1
2026-08-20,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,280,17.3,1,0
2026-08-21,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,0,14.36,1,1
2026-08-21,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,0,14.36,1,1
2026-08-21,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,222,14.36,1,0
2026-08-24,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,0,19.66,1,1
2026-08-24,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,360,19.66,1,1
2026-08-24,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,171,19.66,1,0
2026-08-25,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,0,17.28,1,1
2026-08-25,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,324,17.28,1,0
2026-08-25,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,127,17.28,1,0
2026-08-26,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,0,14.6,1,1
2026-08-26,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,289,14.6,1,0
2026-08-26,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,84,14.6,1,0
2026-08-29,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,0,19.2,1,1
2026-08-29,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,235,19.2,1,0
2026-08-29,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,404,19.2,1,0
2026-08-30,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,BCG,0,16.52,1,1
2026-08-30,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Penta,189,16.52,1,0
2026-08-30,35981387.0,Garko Ahip Family Health Clinic,Garko,Kano,11.6425235,8.800669,Measles,367,16.52,1,0
2026-08-04,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,220,13.35,1,0
2026-08-04,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,0,13.35,1,1
2026-08-04,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,231,13.35,1,0
2026-08-06,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,176,15.54,1,0
2026-08-06,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,0,15.54,1,1
2026-08-06,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,192,15.54,1,0
2026-08-07,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,135,12.86,1,0
2026-08-07,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,0,12.86,1,1
2026-08-07,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,150,12.86,1,0
2026-08-09,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,79,11.95,1,0
2026-08-09,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,0,11.95,1,1
2026-08-09,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,104,11.95,1,0
2026-08-12,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,31,18.98,1,0
2026-08-12,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,0,18.98,1,1
2026-08-12,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,0,18.98,1,1
2026-08-14,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,360,19.09,1,1
2026-08-14,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,0,19.09,1,1
2026-08-14,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,0,19.09,1,1
2026-08-15,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,360,17.29,1,1
2026-08-15,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,0,17.29,1,1
2026-08-15,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,0,17.29,1,1
2026-08-23,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,0,21.09,1,1
2026-08-23,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,360,21.09,1,1
2026-08-23,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,0,21.09,1,1
2026-08-25,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,360,22.08,1,1
2026-08-25,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,310,22.08,1,0
2026-08-25,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,0,22.08,1,1
2026-08-27,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,BCG,313,20.88,1,0
2026-08-27,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Penta,258,20.88,1,0
2026-08-27,76634903.0,Dal Primary Health Center,Garko,Kano,11.476231,8.824999,Measles,360,20.88,1,1
2026-08-05,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,229,12.66,1,0
2026-08-05,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,236,12.66,1,0
2026-08-05,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,213,12.66,1,0
2026-08-08,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,169,16.96,1,0
2026-08-08,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,172,16.96,1,0
2026-08-08,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,168,16.96,1,0
2026-08-17,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,119,22.17,1,0
2026-08-17,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,129,22.17,1,0
2026-08-17,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,134,22.17,1,0
2026-08-20,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,59,21.0,1,0
2026-08-20,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,87,21.0,1,0
2026-08-20,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,90,21.0,1,0
2026-08-22,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,20,21.37,1,0
2026-08-22,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,417,21.37,1,0
2026-08-22,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,360,21.37,1,1
2026-08-23,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,360,17.94,1,1
2026-08-23,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,381,17.94,1,0
2026-08-23,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,312,17.94,1,0
2026-08-26,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,314,21.22,1,0
2026-08-26,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,334,21.22,1,0
2026-08-26,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,263,21.22,1,0
2026-08-27,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,267,18.87,1,0
2026-08-27,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,285,18.87,1,0
2026-08-27,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,211,18.87,1,0
2026-08-29,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,221,18.1,1,0
2026-08-29,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,229,18.1,1,0
2026-08-29,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,167,18.1,1,0
2026-08-30,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,BCG,180,15.86,1,0
2026-08-30,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Penta,187,15.86,1,0
2026-08-30,68702336.0,Unguwar Kudu Health Post,Garum Mallam,Kano,11.695721,8.437705,Measles,112,15.86,1,0
2026-08-02,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,218,3.15,1,0
2026-08-02,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,231,3.15,1,0
2026-08-02,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,230,3.15,1,0
2026-08-03,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,180,2.0,1,0
2026-08-03,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,185,2.0,1,0
2026-08-03,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,189,2.0,1,0
2026-08-05,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,134,2.0,1,0
2026-08-05,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,127,2.0,1,0
2026-08-05,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,138,2.0,1,0
2026-08-11,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,85,13.07,1,0
2026-08-11,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,69,13.07,1,0
2026-08-11,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,84,13.07,1,0
2026-08-13,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,400,14.96,1,0
2026-08-13,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,0,14.96,1,1
2026-08-13,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,41,14.96,1,0
2026-08-16,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,353,14.92,1,0
2026-08-16,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,0,14.92,1,1
2026-08-16,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,0,14.92,1,1
2026-08-17,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,304,12.7,1,0
2026-08-17,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,360,12.7,1,1
2026-08-17,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,0,12.7,1,1
2026-08-19,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,360,14.89,1,1
2026-08-19,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,360,14.89,1,1
2026-08-19,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,360,14.89,1,1
2026-08-21,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,322,14.53,1,0
2026-08-21,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,360,14.53,1,1
2026-08-21,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,317,14.53,1,0
2026-08-23,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,280,17.9,1,0
2026-08-23,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,307,17.9,1,0
2026-08-23,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,272,17.9,1,0
2026-08-26,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,231,22.42,1,0
2026-08-26,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,258,22.42,1,0
2026-08-26,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,0,22.42,1,1
2026-08-27,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,BCG,184,19.62,1,0
2026-08-27,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Penta,221,19.62,1,0
2026-08-27,62558613.0,Kadawa Gate Primary Health Center,Garum Mallam,Kano,11.644432,8.411452,Measles,0,19.62,1,1
2026-08-01,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,228,2.0,1,0
2026-08-01,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,219,2.0,1,0
2026-08-01,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,222,2.0,1,0
2026-08-02,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,173,2.0,1,0
2026-08-02,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,175,2.0,1,0
2026-08-02,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,182,2.0,1,0
2026-08-03,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,115,2.0,1,0
2026-08-03,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,131,2.0,1,0
2026-08-03,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,131,2.0,1,0
2026-08-04,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,437,2.0,1,0
2026-08-04,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,101,2.0,1,0
2026-08-04,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,83,2.0,1,0
2026-08-05,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,405,2.0,1,0
2026-08-05,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,63,2.0,1,0
2026-08-05,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,41,2.0,1,0
2026-08-07,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,355,2.0,1,0
2026-08-07,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,24,2.0,1,0
2026-08-07,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,0,2.0,1,1
2026-08-08,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,308,2.0,1,0
2026-08-08,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,0,2.0,1,1
2026-08-08,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,360,2.0,1,1
2026-08-09,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,261,2.0,1,0
2026-08-09,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,0,2.0,1,1
2026-08-09,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,318,2.0,1,0
2026-08-13,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,191,8.18,1,0
2026-08-13,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,0,8.18,1,1
2026-08-13,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,272,8.18,1,0
2026-08-15,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,144,8.12,1,0
2026-08-15,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,360,8.12,1,1
2026-08-15,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,218,8.12,1,0
2026-08-17,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,108,8.9,1,0
2026-08-17,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,322,8.9,1,0
2026-08-17,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,166,8.9,1,0
2026-08-20,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,65,11.56,1,0
2026-08-20,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,274,11.56,1,0
2026-08-20,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,122,11.56,1,0
2026-08-25,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,22,20.0,1,0
2026-08-25,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,237,20.0,1,0
2026-08-25,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,75,20.0,1,0
2026-08-29,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,BCG,360,21.15,1,1
2026-08-29,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Penta,0,21.15,1,1
2026-08-29,16519865.0,Rabiu Musa Kwankwaso Primary Health Center,Gaya,Kano,11.865061,9.005146,Measles,30,21.15,1,0
2026-08-01,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,BCG,225,2.0,1,0
2026-08-01,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Penta,228,2.0,1,0
2026-08-01,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Measles,209,2.0,1,0
2026-08-03,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,BCG,181,2.64,1,0
2026-08-03,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Penta,197,2.64,1,0
2026-08-03,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Measles,169,2.64,1,0
2026-08-06,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,BCG,127,9.3,1,0
2026-08-06,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Penta,144,9.3,1,0
2026-08-06,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Measles,134,9.3,1,0
2026-08-14,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,BCG,79,21.49,1,0
2026-08-14,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Penta,103,21.49,1,0
2026-08-14,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Measles,93,21.49,1,0
2026-08-18,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,BCG,25,20.4,1,0
2026-08-18,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Penta,60,20.4,1,0
2026-08-18,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Measles,54,20.4,1,0
2026-08-20,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,BCG,360,20.09,1,1
2026-08-20,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Penta,5,20.09,1,0
2026-08-20,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Measles,366,20.09,1,0
2026-08-25,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,BCG,0,20.62,1,1
2026-08-25,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Penta,0,20.62,1,1
2026-08-25,,Gaya Primary Health Center,Gaya,Kano,11.86213,9.00813,Measles,319,20.62,1,0
2026-08-02,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,BCG,233,5.15,1,0
2026-08-02,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Penta,230,5.15,1,0
2026-08-02,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Measles,226,5.15,1,0
2026-08-04,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,BCG,202,4.56,1,0
2026-08-04,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Penta,186,4.56,1,0
2026-08-04,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Measles,187,4.56,1,0
2026-08-05,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,BCG,150,2.0,1,0
2026-08-05,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Penta,138,2.0,1,0
2026-08-05,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Measles,147,2.0,1,0
2026-08-07,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,BCG,108,6.57,1,0
2026-08-07,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Penta,92,6.57,1,0
2026-08-07,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Measles,104,6.57,1,0
2026-08-09,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,BCG,66,7.31,1,0
2026-08-09,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Penta,39,7.31,1,0
2026-08-09,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Measles,46,7.31,1,0
2026-08-15,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,BCG,380,21.59,1,0
2026-08-15,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Penta,0,21.59,1,1
2026-08-15,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Measles,8,21.59,1,0
2026-08-17,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,BCG,343,21.47,1,0
2026-08-17,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Penta,0,21.47,1,1
2026-08-17,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Measles,0,21.47,1,1
2026-08-18,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,BCG,294,18.62,1,0
2026-08-18,13244342.0,Mesar Tudu Health Post,Gezawa,Kano,12.123433,8.721703,Penta,0,18.62,1,1
